DataPoint,cycle_index,step_type,Time(h),Total Time(h),current_a,voltage_v,capacity_ah,spec_cap,chg_cap,chg_spec,dchg_cap,dchg_spec,energy_wh,date,power_w,mission_step,t_cum_s,Cycle,file,file_key,label,dvdt_v_per_s
38532,20,CC DChg,0.883333333333333,106.184277777778,-0.00091944,3.3855,0.00081217,59.37,0.0,0.0,0.00081217,59.37,0.00296182,2025-06-27 14:43:09,-0.00311274,take_off,0.0,20,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.00036000000000000474
39525,21,CC DChg,0.883333333333333,108.890944444444,-0.00091944,3.3671,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.00295693,2025-06-27 17:25:34,-0.00309586,take_off,0.0,21,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.00040000000000000034
40505,22,CC DChg,0.883333333333333,111.558722222222,-0.00091945,3.3401,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.00294822,2025-06-27 20:05:38,-0.00307106,take_off,0.0,22,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.00047000000000001484
41458,23,CC DChg,0.883333333333333,114.154611111111,-0.00091945,3.3166,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.00294206,2025-06-27 22:41:24,-0.00304942,take_off,0.0,23,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.0005100000000000104
42387,24,CC DChg,0.883333333333333,116.686305555556,-0.00091944,3.2802,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.00293293,2025-06-28 01:13:19,-0.00301591,take_off,0.0,24,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.0005899999999999572
43284,25,CC DChg,0.883333333333333,119.128666666667,-0.00091944,3.2497,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.00292558,2025-06-28 03:39:52,-0.00298794,take_off,0.0,25,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.0006399999999999739
44163,26,CC DChg,0.883333333333333,121.516583333333,-0.00091944,3.2127,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.00291767,2025-06-28 06:03:10,-0.00295392,take_off,1.0,26,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.0007200000000000095
45031,27,CC DChg,0.883333333333333,123.873944444444,-0.00091945,3.1685,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.0029083,2025-06-28 08:24:37,-0.00291326,take_off,0.0,27,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.0008299999999999752
45889,28,CC DChg,0.883333333333333,126.200166666667,-0.00091945,3.116,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.00289862,2025-06-28 10:44:12,-0.00286504,take_off,0.0,28,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.0009700000000000042
46736,29,CC DChg,0.883333333333333,128.501861111111,-0.00091945,3.0714,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.00288968,2025-06-28 13:02:19,-0.00282403,take_off,0.0,29,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.0010800000000000143
47576,30,CC DChg,0.883333333333333,130.78125,-0.00091945,3.0494,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.00288623,2025-06-28 15:19:05,-0.00280379,take_off,0.0,30,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.0011800000000000033
48409,31,CC DChg,0.883333333333333,133.046361111111,-0.00091946,3.0241,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.00288144,2025-06-28 17:35:00,-0.00278056,take_off,0.0,31,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.001289999999999969
49236,32,CC DChg,0.883333333333333,135.293138888889,-0.00091946,2.9604,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.00287163,2025-06-28 19:49:49,-0.00272196,take_off,0.0,32,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.0016000000000000014
50056,33,CC DChg,0.883333333333333,137.516666666667,-0.00091945,2.9146,0.00081218,59.37,0.0,0.0,0.00081218,59.37,0.00286514,2025-06-28 22:03:15,-0.00267988,take_off,0.0,33,2025-06-11 MSE supplies Gra NMC811 XFC 3_2_5_2025-06-19 16-25-02_good.xlsx,20250611msesuppliesgranmc811xfc32520250619162502,BAD,-0.0018600000000000172
26616,4,CC DChg,0.0,73.8594444444444,-0.0092746,3.8995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-29 22:34:23,-0.0361663,take_off,0.0,4,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008288888888888913
26617,4,CC DChg,0.000277777777777778,73.8597222222222,-0.0092746,3.8995,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1e-05,2025-06-29 22:34:23,-0.0361663,take_off,0.0,4,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008288888888888913
28233,5,CC DChg,0.0,78.3155555555556,-0.0092747,3.8967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30 03:01:45,-0.0361407,take_off,0.0,5,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008466666666666671
28234,5,CC DChg,0.000277777777777778,78.3158333333333,-0.0092747,3.8967,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1e-05,2025-06-30 03:01:45,-0.0361407,take_off,0.0,5,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008466666666666671
29794,6,CC DChg,0.0,82.6155555555556,-0.0092747,3.9076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30 07:19:46,-0.0362418,take_off,0.0,6,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008477777777777758
29795,6,CC DChg,0.000277777777777778,82.6158333333333,-0.0092747,3.9076,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.01e-05,2025-06-30 07:19:46,-0.0362418,take_off,0.0,6,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008477777777777758
31372,7,CC DChg,0.0,86.9625,-0.0092746,3.9057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30 11:40:36,-0.0362238,take_off,0.0,7,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008522222222222197
31373,7,CC DChg,0.000277777777777778,86.9627777777778,-0.0092746,3.9057,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.01e-05,2025-06-30 11:40:36,-0.0362238,take_off,0.0,7,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008522222222222197
32936,8,CC DChg,0.0,91.2708333333333,-0.0092748,3.9052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30 15:59:06,-0.03622,take_off,0.0,8,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008577777777777771
32937,8,CC DChg,0.000277777777777778,91.2711111111111,-0.0092748,3.9052,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.01e-05,2025-06-30 15:59:06,-0.03622,take_off,0.0,8,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008577777777777771
34482,9,CC DChg,0.0,95.53,-0.0092748,3.9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30 20:14:40,-0.0361764,take_off,0.0,9,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008722222222222223
34483,9,CC DChg,0.000277777777777778,95.5302777777778,-0.0092748,3.9005,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1e-05,2025-06-30 20:14:40,-0.0361764,take_off,0.0,9,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008722222222222223
35994,10,CC DChg,0.0,99.6933333333333,-0.0092747,3.8914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01 00:24:29,-0.0360916,take_off,0.0,10,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008722222222222223
35995,10,CC DChg,0.000277777777777778,99.6936111111111,-0.0092747,3.8914,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1e-05,2025-07-01 00:24:29,-0.0360916,take_off,0.0,10,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008722222222222223
37472,11,CC DChg,0.0,103.761666666667,-0.0092745,3.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01 04:28:35,-0.0360917,take_off,0.0,11,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008755555555555579
37473,11,CC DChg,0.000277777777777778,103.761944444444,-0.0092745,3.8915,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1e-05,2025-07-01 04:28:35,-0.0360917,take_off,0.0,11,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008755555555555579
38938,12,CC DChg,0.0,107.799166666667,-0.0092745,3.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01 08:30:51,-0.0360407,take_off,0.0,12,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.00894444444444447
38939,12,CC DChg,0.000277777777777778,107.799444444444,-0.0092745,3.886,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1e-05,2025-07-01 08:30:51,-0.0360407,take_off,0.0,12,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.00894444444444447
40405,13,CC DChg,0.0,111.839166666667,-0.0092746,3.8913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01 12:33:16,-0.0360903,take_off,0.0,13,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008777777777777798
40406,13,CC DChg,0.000277777777777778,111.839444444444,-0.0092746,3.8913,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1e-05,2025-07-01 12:33:16,-0.0360903,take_off,0.0,13,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_drone,-0.008777777777777798
